Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QV","Value of Agricultural Production","372","Ireland","57","Gross Production Value (current thousand US$)","21113.01i","Meat of pig with the bone, fresh or chilled (indigenous)","2018","2018","1000 US$","904238","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","57","Gross Production Value (current thousand US$)","21113.01i","Meat of pig with the bone, fresh or chilled (indigenous)","2019","2019","1000 US$","887378","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","57","Gross Production Value (current thousand US$)","21113.01i","Meat of pig with the bone, fresh or chilled (indigenous)","2020","2020","1000 US$","1005651","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","58","Gross Production Value (constant 2014-2016 thousand US$)","21113.01i","Meat of pig with the bone, fresh or chilled (indigenous)","2018","2018","1000 US$","977689","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","58","Gross Production Value (constant 2014-2016 thousand US$)","21113.01i","Meat of pig with the bone, fresh or chilled (indigenous)","2019","2019","1000 US$","981235","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","58","Gross Production Value (constant 2014-2016 thousand US$)","21113.01i","Meat of pig with the bone, fresh or chilled (indigenous)","2020","2020","1000 US$","1032042","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","56","Gross Production Value (current thousand SLC)","21115","Meat of sheep, fresh or chilled","2018","2018","1000 SLC","299021","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","56","Gross Production Value (current thousand SLC)","21115","Meat of sheep, fresh or chilled","2019","2019","1000 SLC","310880","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","56","Gross Production Value (current thousand SLC)","21115","Meat of sheep, fresh or chilled","2020","2020","1000 SLC","334056","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","55","Gross Production Value (constant 2014-2016 thousand SLC)","21115","Meat of sheep, fresh or chilled","2018","2018","1000 SLC","283497","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","55","Gross Production Value (constant 2014-2016 thousand SLC)","21115","Meat of sheep, fresh or chilled","2019","2019","1000 SLC","273675","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","55","Gross Production Value (constant 2014-2016 thousand SLC)","21115","Meat of sheep, fresh or chilled","2020","2020","1000 SLC","274462","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","57","Gross Production Value (current thousand US$)","21115","Meat of sheep, fresh or chilled","2018","2018","1000 US$","353131","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","57","Gross Production Value (current thousand US$)","21115","Meat of sheep, fresh or chilled","2019","2019","1000 US$","348022","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","57","Gross Production Value (current thousand US$)","21115","Meat of sheep, fresh or chilled","2020","2020","1000 US$","381557","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","58","Gross Production Value (constant 2014-2016 thousand US$)","21115","Meat of sheep, fresh or chilled","2018","2018","1000 US$","334567","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","58","Gross Production Value (constant 2014-2016 thousand US$)","21115","Meat of sheep, fresh or chilled","2019","2019","1000 US$","322977","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","58","Gross Production Value (constant 2014-2016 thousand US$)","21115","Meat of sheep, fresh or chilled","2020","2020","1000 US$","323906","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","152","Gross Production Value (constant 2014-2016 thousand I$)","21115i","Meat of sheep, fresh or chilled (indigenous)","2018","2018","1000 Int. $","318838","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","152","Gross Production Value (constant 2014-2016 thousand I$)","21115i","Meat of sheep, fresh or chilled (indigenous)","2019","2019","1000 Int. $","306945","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","152","Gross Production Value (constant 2014-2016 thousand I$)","21115i","Meat of sheep, fresh or chilled (indigenous)","2020","2020","1000 Int. $","274782","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","56","Gross Production Value (current thousand SLC)","21115i","Meat of sheep, fresh or chilled (indigenous)","2018","2018","1000 SLC","298720","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","56","Gross Production Value (current thousand SLC)","21115i","Meat of sheep, fresh or chilled (indigenous)","2019","2019","1000 SLC","309712","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","56","Gross Production Value (current thousand SLC)","21115i","Meat of sheep, fresh or chilled (indigenous)","2020","2020","1000 SLC","297074","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","55","Gross Production Value (constant 2014-2016 thousand SLC)","21115i","Meat of sheep, fresh or chilled (indigenous)","2018","2018","1000 SLC","283211","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","55","Gross Production Value (constant 2014-2016 thousand SLC)","21115i","Meat of sheep, fresh or chilled (indigenous)","2019","2019","1000 SLC","272647","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","55","Gross Production Value (constant 2014-2016 thousand SLC)","21115i","Meat of sheep, fresh or chilled (indigenous)","2020","2020","1000 SLC","244078","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","57","Gross Production Value (current thousand US$)","21115i","Meat of sheep, fresh or chilled (indigenous)","2018","2018","1000 US$","352775","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","57","Gross Production Value (current thousand US$)","21115i","Meat of sheep, fresh or chilled (indigenous)","2019","2019","1000 US$","346715","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","57","Gross Production Value (current thousand US$)","21115i","Meat of sheep, fresh or chilled (indigenous)","2020","2020","1000 US$","339317","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","58","Gross Production Value (constant 2014-2016 thousand US$)","21115i","Meat of sheep, fresh or chilled (indigenous)","2018","2018","1000 US$","334230","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","58","Gross Production Value (constant 2014-2016 thousand US$)","21115i","Meat of sheep, fresh or chilled (indigenous)","2019","2019","1000 US$","321764","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","58","Gross Production Value (constant 2014-2016 thousand US$)","21115i","Meat of sheep, fresh or chilled (indigenous)","2020","2020","1000 US$","288048","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","152","Gross Production Value (constant 2014-2016 thousand I$)","21124i","Meat of turkeys, fresh or chilled (indigenous)","2018","2018","1000 Int. $","19309","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","152","Gross Production Value (constant 2014-2016 thousand I$)","21124i","Meat of turkeys, fresh or chilled (indigenous)","2019","2019","1000 Int. $","16416","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","152","Gross Production Value (constant 2014-2016 thousand I$)","21124i","Meat of turkeys, fresh or chilled (indigenous)","2020","2020","1000 Int. $","19897","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","152","Gross Production Value (constant 2014-2016 thousand I$)","01270","Mushrooms and truffles","2018","2018","1000 Int. $","70670","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","152","Gross Production Value (constant 2014-2016 thousand I$)","01270","Mushrooms and truffles","2019","2019","1000 Int. $","73894","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","152","Gross Production Value (constant 2014-2016 thousand I$)","01270","Mushrooms and truffles","2020","2020","1000 Int. $","74944","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","56","Gross Production Value (current thousand SLC)","01270","Mushrooms and truffles","2018","2018","1000 SLC","118211","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","56","Gross Production Value (current thousand SLC)","01270","Mushrooms and truffles","2019","2019","1000 SLC","122239","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","56","Gross Production Value (current thousand SLC)","01270","Mushrooms and truffles","2020","2020","1000 SLC","121205","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","55","Gross Production Value (constant 2014-2016 thousand SLC)","01270","Mushrooms and truffles","2018","2018","1000 SLC","118429","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","55","Gross Production Value (constant 2014-2016 thousand SLC)","01270","Mushrooms and truffles","2019","2019","1000 SLC","123833","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","55","Gross Production Value (constant 2014-2016 thousand SLC)","01270","Mushrooms and truffles","2020","2020","1000 SLC","125591","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","57","Gross Production Value (current thousand US$)","01270","Mushrooms and truffles","2018","2018","1000 US$","139602","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","57","Gross Production Value (current thousand US$)","01270","Mushrooms and truffles","2019","2019","1000 US$","136844","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","57","Gross Production Value (current thousand US$)","01270","Mushrooms and truffles","2020","2020","1000 US$","138440","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","58","Gross Production Value (constant 2014-2016 thousand US$)","01270","Mushrooms and truffles","2018","2018","1000 US$","139711","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","58","Gross Production Value (constant 2014-2016 thousand US$)","01270","Mushrooms and truffles","2019","2019","1000 US$","146086","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","58","Gross Production Value (constant 2014-2016 thousand US$)","01270","Mushrooms and truffles","2020","2020","1000 US$","148161","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","152","Gross Production Value (constant 2014-2016 thousand I$)","0117","Oats","2018","2018","1000 Int. $","19753","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","152","Gross Production Value (constant 2014-2016 thousand I$)","0117","Oats","2019","2019","1000 Int. $","32351","E","Estimated value"
